Age,G,MP,PG%,SG%,SF%,PF%,C%,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Unnamed: 0.1,Height,Weight,YearsPro,Season
26,64,1994,40.0,57.0,3.0,0.0,0.0,49,6.6,16.0,0.415,1.9,6.3,0.308,4.7,9.7,0.485,0.476,5.4,7.0,0.778,0.5,3.0,3.5,6.8,0.6,0.3,2.7,2.8,20.6,17.8,0.541,0.392,0.4370000000000001,1.7,9.6,5.7,0.9,0.9,12.5,29.2,3.2,1.6,4.8,0.116,2.7,-0.8,1.8,1.9,440,195.58,97.52228,6,2020
23,66,1520,33.0,64.0,3.0,0.0,0.0,24,3.5,7.7,0.455,1.3,3.7,0.336,2.3,4.0,0.5670000000000001,0.536,1.0,1.3,0.733,1.0,3.8,4.8,2.3,1.3,0.3,1.4,1.7,9.2,14.1,0.557,0.484,0.16899999999999998,4.6,15.5,10.3,2.6,1.2,14.1,17.3,1.0,3.2,4.3,0.135,-1.1,2.4,1.3,1.3,132,193.04,92.079176,2,2020
20,61,2047,77.0,23.0,0.0,0.0,0.0,61,9.5,20.6,0.463,2.8,8.9,0.316,6.7,11.7,0.574,0.531,7.0,9.2,0.758,1.3,8.1,9.4,8.8,1.0,0.2,4.3,2.5,28.8,27.6,0.585,0.431,0.448,4.1,25.0,14.7,1.5,0.6,14.8,36.8,6.5,2.3,8.8,0.207,7.4,1.0,8.4,5.4,321,200.66,104.32616,2,2020
20,36,820,3.0,21.0,74.0,2.0,0.0,28,2.4,6.1,0.394,0.8,2.8,0.297,1.6,3.3,0.479,0.463,1.2,1.5,0.792,0.7,1.6,2.3,0.8,0.9,0.1,0.6,2.7,6.8,7.6,0.506,0.463,0.243,3.3,7.5,5.5,1.8,0.4,8.4,14.1,0.1,0.8,0.8,0.049,-4.1,0.4,-3.7,-0.4,320,190.5,97.52228,1,2020
25,48,836,3.0,81.0,16.0,0.0,0.0,0,2.5,6.0,0.414,1.2,3.4,0.362,1.3,2.6,0.48,0.516,0.5,0.7,0.667,0.2,1.7,1.9,1.2,0.5,0.1,0.4,0.9,6.7,10.9,0.527,0.562,0.114,1.2,10.6,5.8,1.3,0.5,6.5,16.5,0.6,0.4,0.9,0.053,-0.9,-0.5,-1.5,0.1,89,195.58,95.25431999999999,3,2020
19,38,754,0.0,0.0,15.0,86.0,0.0,19,2.4,6.2,0.39,0.7,2.6,0.28600000000000003,1.7,3.6,0.464,0.449,0.8,1.2,0.674,0.5,2.6,3.1,0.5,0.5,0.2,0.9,2.1,6.4,6.2,0.474,0.415,0.195,3.0,14.9,8.9,1.3,0.9,12.0,16.9,-0.8,0.5,-0.3,-0.02,-5.3,-1.4,-6.7,-0.9,429,203.2,104.32616,1,2020
23,29,412,50.0,43.0,6.0,0.0,0.0,0,2.2,5.4,0.414,0.6,1.7,0.34700000000000003,1.7,3.7,0.444,0.468,0.7,1.0,0.7240000000000001,0.3,1.6,1.9,2.2,0.5,0.2,0.9,1.6,5.8,11.6,0.495,0.312,0.185,2.7,12.2,7.5,1.7,1.3,13.7,20.8,0.0,0.4,0.4,0.044,-2.6,-1.3,-3.9,-0.2,393,198.12,92.98636,3,2020
33,59,1663,100.0,0.0,0.0,0.0,0.0,3,5.4,12.3,0.441,2.1,5.7,0.3670000000000001,3.3,6.5,0.505,0.526,3.2,4.2,0.7759999999999999,0.5,2.7,3.2,5.1,0.7,0.2,2.4,2.1,16.2,16.3,0.573,0.467,0.34,2.0,10.2,6.3,1.2,0.6,14.8,25.9,2.2,1.3,3.5,0.102,1.4,-1.6,-0.1,0.8,176,190.5,86.18248,12,2020
26,57,1879,0.0,0.0,0.0,0.0,100.0,56,7.3,13.8,0.5329999999999999,0.1,0.6,0.14300000000000002,7.2,13.1,0.551,0.536,3.0,5.2,0.575,4.4,10.8,15.2,2.7,1.9,1.6,3.6,3.5,17.7,22.0,0.5529999999999999,0.045,0.375,14.9,37.5,26.0,2.8,4.2,18.2,25.9,0.6,3.6,4.2,0.108,-0.1,1.1,0.9,1.4,17,208.28,126.552168,8,2020
34,45,364,0.0,0.0,18.0,79.0,3.0,1,0.5,1.3,0.4,0.4,0.9,0.429,0.1,0.4,0.333,0.55,0.0,0.0,1.0,0.1,1.0,1.2,0.6,0.3,0.1,0.2,0.9,1.5,7.8,0.5579999999999999,0.7,0.033,1.8,13.7,7.8,2.0,0.7,11.6,8.0,0.3,0.5,0.8,0.102,-2.8,2.0,-0.8,0.1,215,198.12,107.501304,13,2020
25,51,1269,81.0,19.0,0.0,0.0,0.0,32,3.0,6.7,0.444,0.6,2.2,0.259,2.4,4.5,0.535,0.487,0.8,1.1,0.741,0.5,3.2,3.6,3.4,2.0,0.3,1.3,3.1,7.3,12.1,0.51,0.327,0.158,1.9,14.9,8.1,3.8,1.3,15.7,14.6,0.3,2.0,2.3,0.085,-3.7,3.1,-0.6,0.4,300,190.5,92.98636,4,2020
21,37,351,12.0,87.0,1.0,0.0,0.0,0,1.1,3.5,0.328,0.6,2.1,0.316,0.5,1.4,0.34600000000000003,0.422,0.4,0.5,0.684,0.2,1.1,1.3,0.6,0.3,0.1,0.4,0.9,3.3,6.9,0.444,0.594,0.14800000000000002,1.9,12.4,7.2,1.7,1.1,9.9,18.4,-0.3,0.4,0.1,0.014,-4.4,-0.2,-4.6,-0.2,60,180.34,90.7184,1,2020
23,5,15,0.0,0.0,0.0,22.0,78.0,0,0.2,1.4,0.14300000000000002,0.0,0.8,0.0,0.2,0.6,0.333,0.14300000000000002,0.0,0.0,0.0,0.4,0.8,1.2,0.2,0.0,0.0,0.0,0.2,0.4,-1.3,0.14300000000000002,0.5710000000000001,0.0,14.1,27.0,20.7,0.0,0.0,0.0,19.5,-0.1,0.0,-0.1,-0.183,-7.8,-3.1,-10.9,0.0,185,208.28,108.86208,4,2020
32,36,558,12.0,85.0,3.0,0.0,0.0,1,1.7,4.8,0.35100000000000003,1.4,4.0,0.35,0.3,0.9,0.355,0.494,0.3,0.4,0.846,0.1,1.7,1.8,1.2,0.4,0.1,0.5,1.1,5.1,8.5,0.509,0.8220000000000001,0.075,0.7,12.0,6.2,1.1,0.7,9.1,15.0,0.2,0.2,0.4,0.035,-1.9,-0.9,-2.9,-0.1,496,193.04,93.893544,11,2020
25,51,1506,0.0,0.0,0.0,0.0,100.0,51,7.5,15.7,0.477,1.1,3.4,0.331,6.4,12.3,0.517,0.512,6.9,8.5,0.807,2.8,8.9,11.6,3.0,0.9,1.3,3.1,3.4,23.0,25.8,0.59,0.215,0.5429999999999999,10.3,33.2,21.7,1.4,3.7,13.8,32.9,3.3,2.7,6.0,0.192,3.7,1.0,4.7,2.5,241,213.36,127.00576,6,2020
29,69,1265,0.0,3.0,84.0,13.0,0.0,18,2.3,5.2,0.446,0.8,2.4,0.325,1.5,2.8,0.5529999999999999,0.522,1.1,1.4,0.8059999999999999,1.0,2.5,3.6,0.9,0.5,0.3,0.8,2.0,6.6,11.5,0.565,0.471,0.273,6.1,15.3,10.6,1.3,1.5,12.6,15.7,1.0,1.4,2.4,0.09,-2.2,-0.4,-2.6,-0.2,212,198.12,97.52228,7,2020
22,22,272,0.0,0.0,1.0,14.0,85.0,3,2.0,3.0,0.642,0.0,0.0,1.0,1.9,3.0,0.636,0.649,0.9,1.2,0.769,1.3,2.6,3.9,0.7,0.2,0.8,1.0,1.7,4.9,17.3,0.682,0.015,0.388,11.1,22.6,16.8,0.9,5.5,21.1,15.8,0.5,0.3,0.8,0.134,-1.4,-0.3,-1.7,0.0,137,205.74,111.13004,2,2020
22,29,418,24.0,65.0,11.0,0.0,0.0,1,1.6,4.6,0.336,0.4,1.3,0.333,1.1,3.3,0.337,0.384,0.9,1.0,0.862,0.3,1.1,1.4,1.1,0.4,0.4,0.9,1.4,4.4,5.5,0.436,0.29100000000000004,0.21600000000000005,2.3,8.6,5.3,1.3,2.6,14.6,17.5,-0.7,0.2,-0.5,-0.056,-5.8,-1.3,-7.1,-0.5,203,193.04,95.25431999999999,2,2020
24,35,485,7.0,69.0,24.0,1.0,0.0,1,1.6,3.4,0.471,0.4,1.2,0.349,1.2,2.2,0.539,0.534,0.9,1.2,0.7440000000000001,0.3,1.6,1.9,1.1,0.4,0.2,0.9,1.1,4.5,10.3,0.5760000000000001,0.361,0.361,2.7,12.6,7.7,1.3,1.4,18.4,15.0,0.2,0.2,0.4,0.043,-2.5,-0.4,-2.9,-0.1,94,195.58,97.068688,6,2020
24,7,33,0.0,0.0,0.0,0.0,100.0,0,1.6,2.0,0.7859999999999999,0.0,0.0,0.0,1.6,2.0,0.7859999999999999,0.7859999999999999,0.1,0.4,0.333,0.1,2.0,2.1,0.1,0.1,0.6,0.4,1.0,3.3,28.4,0.7509999999999999,0.0,0.214,3.3,44.9,24.3,1.5,11.2,16.4,23.7,0.1,0.1,0.2,0.223,0.4,6.0,6.5,0.1,450,226.06,141.067112,1,2020
28,51,1243,0.0,0.0,0.0,0.0,100.0,49,4.1,6.6,0.617,0.0,0.1,0.14300000000000002,4.1,6.5,0.627,0.618,0.8,1.4,0.563,3.2,6.6,9.8,1.6,0.6,0.9,1.1,2.1,9.0,18.5,0.62,0.021,0.209,13.9,28.9,21.4,1.1,3.1,12.9,14.0,2.6,1.6,4.2,0.162,0.7,0.3,1.0,0.9,117,205.74,120.20188,10,2020
27,22,386,0.0,0.0,0.0,8.0,92.0,0,1.5,2.5,0.63,0.0,0.1,0.0,1.5,2.4,0.654,0.63,0.8,1.0,0.7829999999999999,2.5,2.1,4.6,0.7,0.5,0.1,0.8,1.5,3.9,12.8,0.6709999999999999,0.037000000000000005,0.426,15.0,14.1,14.6,1.2,0.5,21.9,9.1,0.7,0.3,1.0,0.126,-1.4,-1.6,-3.0,-0.1,81,208.28,122.46984,5,2020
21,56,1257,0.0,3.0,89.0,8.0,0.0,38,1.4,3.9,0.355,0.9,3.0,0.292,0.5,0.9,0.5579999999999999,0.466,0.3,0.4,0.75,0.4,0.9,1.3,0.9,0.5,0.3,0.6,2.8,3.9,3.7,0.481,0.764,0.091,2.1,4.4,3.3,1.0,1.2,11.9,9.1,-0.3,0.9,0.6,0.021,-4.8,0.3,-4.5,-0.8,457,198.12,86.18248,3,2020
21,56,713,0.0,0.0,0.0,11.0,89.0,13,1.8,3.6,0.518,0.1,0.7,0.135,1.8,2.9,0.605,0.53,0.5,0.9,0.569,1.2,2.3,3.5,0.9,0.3,0.3,0.8,1.9,4.3,11.9,0.542,0.18600000000000005,0.256,10.0,20.0,15.0,1.2,2.0,15.9,15.3,0.4,0.4,0.8,0.055,-3.2,-0.9,-4.1,-0.4,49,205.74,108.86208,1,2020
26,50,530,100.0,0.0,0.0,0.0,0.0,0,1.6,3.8,0.42,0.5,1.6,0.304,1.1,2.2,0.505,0.484,0.7,0.8,0.857,0.1,0.9,1.0,1.4,0.4,0.1,0.6,0.8,4.4,12.2,0.528,0.42,0.223,1.2,9.4,5.2,1.6,0.7,11.9,19.2,0.3,0.3,0.7,0.06,-1.5,-0.3,-1.8,0.0,506,182.88,80.73937600000002,4,2020
26,71,2120,0.0,0.0,47.0,52.0,2.0,68,3.4,7.4,0.466,1.6,4.3,0.376,1.8,3.1,0.589,0.575,1.1,1.5,0.722,2.0,3.7,5.7,1.6,0.6,0.5,1.0,2.5,9.5,12.3,0.595,0.58,0.207,7.3,12.7,10.0,1.0,1.6,10.8,12.9,3.3,1.5,4.9,0.11,0.1,-0.3,-0.2,0.9,133,200.66,99.79024,4,2020
26,63,1579,26.0,74.0,1.0,0.0,0.0,62,3.8,9.2,0.417,2.3,6.0,0.388,1.5,3.2,0.47,0.544,1.2,1.4,0.833,0.2,1.8,2.0,1.7,0.5,0.0,0.9,1.8,11.2,11.1,0.57,0.6559999999999999,0.155,0.8,7.8,4.3,1.0,0.0,8.4,18.5,1.3,0.3,1.5,0.047,-0.6,-2.1,-2.7,-0.3,50,187.96,92.98636,4,2020
27,66,2076,0.0,54.0,46.0,0.0,0.0,66,6.6,14.1,0.467,2.6,6.6,0.399,4.0,7.5,0.527,0.56,2.7,3.3,0.818,0.3,2.3,2.6,3.2,1.1,0.2,1.9,2.4,18.5,16.4,0.595,0.467,0.237,0.9,8.2,4.4,1.7,0.7,10.9,23.9,2.9,1.7,4.6,0.106,1.4,-0.4,1.0,1.6,156,200.66,92.98636,8,2020
22,51,1634,98.0,2.0,0.0,0.0,0.0,49,7.7,16.0,0.48,1.1,3.6,0.292,6.6,12.4,0.535,0.513,4.7,6.7,0.705,0.7,3.2,3.8,6.8,1.5,0.5,3.1,2.8,21.1,20.6,0.5579999999999999,0.227,0.42,2.4,11.4,6.8,2.2,1.5,14.1,29.8,2.6,1.4,4.0,0.118,2.3,-0.5,1.8,1.6,102,190.5,83.91452,3,2020
23,19,126,10.0,84.0,5.0,0.0,0.0,0,0.8,1.8,0.441,0.4,0.8,0.5,0.4,0.9,0.389,0.5589999999999999,0.1,0.2,0.5,0.1,0.4,0.5,0.2,0.5,0.1,0.3,0.6,2.1,9.8,0.5589999999999999,0.471,0.118,1.7,7.1,4.3,3.5,1.4,12.3,14.0,0.0,0.2,0.2,0.057,-3.5,1.2,-2.3,0.0,351,195.58,97.52228,2,2020
25,13,145,4.0,46.0,47.0,4.0,0.0,0,0.5,2.2,0.241,0.3,1.8,0.174,0.2,0.5,0.5,0.31,0.7,1.1,0.643,0.1,0.7,0.8,0.2,0.2,0.0,0.4,1.7,2.1,-0.9,0.384,0.7929999999999999,0.483,0.7,6.6,3.6,0.6,0.0,12.5,11.5,-0.2,0.1,-0.2,-0.06,-8.9,-2.1,-11.0,-0.3,355,190.5,90.7184,1,2020
29,27,355,100.0,0.0,0.0,0.0,0.0,11,1.3,3.5,0.362,0.4,1.1,0.333,0.9,2.4,0.375,0.415,0.7,0.9,0.792,0.3,0.9,1.2,3.4,0.5,0.1,1.3,1.6,3.6,9.8,0.464,0.319,0.255,2.8,7.8,5.3,1.9,0.9,25.6,17.3,-0.1,0.2,0.1,0.016,-3.0,-1.6,-4.6,-0.2,466,182.88,77.11064,6,2020
21,72,1996,87.0,13.0,0.0,0.0,0.0,60,5.0,10.7,0.465,0.5,1.9,0.267,4.5,8.8,0.507,0.488,1.6,2.2,0.73,0.6,2.7,3.3,5.1,1.3,0.2,2.0,2.0,12.1,14.3,0.517,0.175,0.206,2.1,11.0,6.4,2.2,0.5,14.9,21.4,0.6,2.0,2.7,0.065,-1.8,0.0,-1.8,0.1,336,190.5,94.800728,3,2020
22,30,235,0.0,0.0,14.0,70.0,16.0,1,0.7,1.6,0.438,0.2,0.7,0.3,0.5,0.9,0.536,0.5,0.5,0.7,0.682,0.7,1.0,1.7,0.3,0.4,0.2,0.5,1.3,2.1,9.6,0.546,0.417,0.458,9.5,13.9,11.7,2.2,2.6,21.7,13.4,0.0,0.2,0.2,0.048,-3.7,-0.1,-3.8,-0.1,498,205.74,92.98636,1,2020
21,43,609,0.0,0.0,0.0,2.0,98.0,7,2.2,3.1,0.701,0.0,0.0,0.0,2.2,3.1,0.701,0.701,0.7,1.4,0.5329999999999999,1.2,1.3,2.5,0.5,0.3,1.3,0.7,2.3,5.1,16.2,0.6859999999999999,0.0,0.448,9.0,10.3,9.6,1.0,8.7,15.3,13.3,1.1,0.8,1.9,0.146,-2.8,1.5,-1.3,0.1,90,208.28,106.140528,1,2020
31,62,1834,0.0,0.0,0.0,98.0,2.0,62,5.8,13.2,0.438,2.9,7.1,0.405,2.9,6.1,0.476,0.547,4.3,4.8,0.893,0.5,4.6,5.2,1.9,0.7,0.1,1.2,1.2,18.7,19.5,0.612,0.537,0.365,2.1,16.8,9.7,1.1,0.2,7.4,24.6,4.5,1.9,6.3,0.166,4.1,-0.9,3.3,2.4,92,208.28,105.68693600000002,12,2020
28,66,1702,31.0,66.0,3.0,0.0,0.0,6,3.6,8.2,0.435,2.0,5.0,0.399,1.6,3.2,0.493,0.557,1.1,1.3,0.8590000000000001,0.5,1.8,2.3,1.5,0.7,0.2,0.6,1.5,10.3,12.3,0.584,0.611,0.157,2.2,7.8,5.0,1.4,0.5,6.5,15.9,2.4,0.7,3.1,0.087,0.0,-0.9,-0.8,0.5,312,185.42,90.7184,6,2020
20,59,1824,100.0,0.0,0.0,0.0,0.0,59,4.7,11.8,0.401,1.8,5.0,0.355,3.0,6.8,0.434,0.476,1.1,1.2,0.875,0.5,1.4,1.9,3.9,0.7,0.1,2.6,1.6,12.3,8.5,0.498,0.423,0.103,1.6,5.2,3.4,1.1,0.2,17.1,20.7,-1.3,0.0,-1.3,-0.034,-2.7,-2.8,-5.6,-1.7,98,185.42,87.089664,1,2020
35,44,1161,0.0,0.0,0.0,8.0,92.0,43,2.7,6.3,0.4270000000000001,1.3,3.4,0.385,1.4,3.0,0.473,0.529,0.8,1.1,0.735,0.7,5.5,6.3,3.3,0.8,0.9,1.3,2.8,7.5,11.8,0.551,0.53,0.17600000000000002,2.9,21.7,12.5,1.4,3.2,16.4,13.2,0.8,2.2,3.0,0.124,-1.2,2.8,1.6,1.1,330,210.82,115.66596,13,2020
33,67,1461,0.0,0.0,1.0,91.0,8.0,5,4.0,8.9,0.446,1.1,3.3,0.336,2.9,5.6,0.511,0.508,1.8,2.0,0.882,0.9,4.5,5.4,1.7,0.5,0.5,1.3,1.5,10.8,15.4,0.5529999999999999,0.369,0.228,4.5,22.2,13.4,1.1,2.0,11.8,22.0,0.9,1.1,2.1,0.068,0.0,-0.9,-0.8,0.4,422,203.2,113.398,14,2020
29,48,1419,0.0,0.0,53.0,47.0,0.0,48,7.1,16.3,0.439,3.3,7.9,0.412,3.9,8.4,0.464,0.539,4.0,4.5,0.8759999999999999,0.5,5.2,5.7,3.9,1.4,0.4,2.6,2.4,21.5,21.1,0.589,0.487,0.277,1.8,17.7,10.0,2.3,1.2,12.5,29.6,2.5,2.3,4.8,0.161,3.8,1.1,4.9,2.5,400,203.2,99.79024,10,2020
34,62,1025,0.0,0.0,0.0,14.0,86.0,56,2.7,4.6,0.584,0.1,0.2,0.28600000000000003,2.6,4.4,0.599,0.591,0.7,0.9,0.732,1.8,2.5,4.3,0.8,0.4,0.5,0.8,2.0,6.1,16.1,0.61,0.049,0.196,11.2,16.7,13.9,1.3,2.8,13.1,14.8,1.8,0.8,2.6,0.12,-0.8,-0.3,-1.1,0.2,451,205.74,105.233344,11,2020
21,46,667,0.0,0.0,0.0,1.0,99.0,17,3.0,5.5,0.5539999999999999,0.0,0.0,0.0,3.0,5.4,0.5579999999999999,0.5539999999999999,0.8,1.1,0.7759999999999999,0.9,3.2,4.1,1.3,0.5,0.4,1.0,2.6,6.9,16.4,0.58,0.008,0.195,7.1,25.1,15.9,1.6,2.6,13.9,20.6,0.8,0.8,1.6,0.112,-2.2,0.9,-1.3,0.1,183,210.82,108.86208,3,2020
21,70,2428,6.0,78.0,17.0,0.0,0.0,70,6.8,14.5,0.471,1.2,3.6,0.34700000000000003,5.6,10.9,0.512,0.514,4.1,5.1,0.807,0.7,5.2,5.9,3.3,1.1,0.7,1.9,1.7,19.0,17.7,0.568,0.247,0.35200000000000004,2.2,16.1,9.4,1.6,1.7,10.3,23.7,3.1,3.0,6.1,0.121,1.3,0.4,1.7,2.2,434,195.58,81.64656,2,2020
27,68,2333,0.0,0.0,0.0,0.0,100.0,68,5.7,8.2,0.693,0.0,0.0,0.0,5.7,8.2,0.693,0.693,3.7,5.9,0.63,3.4,10.1,13.5,1.5,0.8,2.0,1.9,3.2,15.1,21.7,0.6990000000000001,0.0,0.7240000000000001,11.2,31.3,21.6,1.1,4.8,15.0,16.2,6.5,4.2,10.7,0.221,1.7,1.9,3.6,3.3,423,215.9,117.026736,7,2020
24,34,430,100.0,0.0,0.0,0.0,0.0,1,2.2,5.6,0.4,0.8,2.6,0.299,1.5,3.0,0.485,0.468,0.8,0.9,0.933,0.3,1.8,2.1,1.5,0.4,0.1,0.9,1.3,6.1,11.6,0.507,0.458,0.158,2.7,15.5,9.0,1.3,0.8,12.5,22.4,-0.1,0.2,0.1,0.013,-1.6,-1.3,-2.9,-0.1,42,182.88,81.64656,2,2020
24,62,2017,0.0,0.0,8.0,90.0,2.0,62,5.4,12.4,0.4370000000000001,1.2,3.8,0.308,4.2,8.5,0.494,0.484,2.4,3.6,0.674,1.7,5.9,7.7,3.7,0.8,0.6,1.6,2.0,14.4,15.1,0.516,0.309,0.292,5.5,20.3,12.7,1.2,1.7,10.4,20.7,1.4,2.3,3.7,0.087,-0.1,0.1,0.0,1.0,0,203.2,106.59412,6,2020
31,36,1016,11.0,48.0,34.0,6.0,0.0,15,4.8,12.9,0.369,2.7,8.4,0.317,2.1,4.4,0.469,0.473,2.3,3.0,0.7659999999999999,0.3,1.7,2.0,1.5,0.6,0.4,1.2,1.9,14.4,10.3,0.51,0.654,0.231,0.9,6.5,3.7,1.0,1.1,7.8,22.5,-0.1,0.6,0.5,0.024,-1.8,-2.1,-3.9,-0.5,152,190.5,97.52228,12,2020
24,63,2211,39.0,61.0,0.0,0.0,0.0,53,5.8,15.3,0.382,3.5,9.3,0.373,2.4,6.0,0.397,0.495,3.0,3.7,0.82,0.7,2.7,3.4,7.5,1.0,0.2,2.9,1.8,18.2,15.8,0.537,0.607,0.242,2.0,8.7,5.2,1.4,0.6,14.5,24.8,2.4,0.9,3.4,0.073,2.5,-2.1,0.5,1.4,124,185.42,88.45044,2,2020
26,55,929,1.0,62.0,34.0,4.0,0.0,20,1.6,4.4,0.36,0.6,2.2,0.275,1.0,2.2,0.443,0.428,0.7,1.0,0.643,0.9,1.8,2.7,0.8,0.4,0.1,0.5,1.9,4.4,6.6,0.456,0.496,0.231,5.7,11.7,8.6,1.2,0.5,9.8,13.1,-0.2,0.4,0.2,0.009000000000000001,-4.5,-1.0,-5.6,-0.8,476,195.58,99.336648,4,2020
25,71,1892,0.0,2.0,36.0,62.0,0.0,24,4.3,8.9,0.478,1.4,3.5,0.389,2.9,5.4,0.537,0.555,2.1,2.8,0.75,0.8,2.7,3.5,1.2,0.7,0.8,0.9,2.2,12.0,14.4,0.591,0.397,0.309,3.4,11.2,7.3,1.3,2.8,8.0,18.0,2.8,1.6,4.4,0.111,0.1,-0.6,-0.5,0.7,231,203.2,95.25431999999999,6,2020
26,2,23,100.0,0.0,0.0,0.0,0.0,0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,2.5,0.5,1.0,-5.0,0.5,0.0,0.0,4.6,4.6,4.6,0.0,0.0,71.4,12.5,-0.1,0.0,-0.1,-0.226,-11.3,-4.7,-16.0,-0.1,256,182.88,81.64656,1,2020
32,68,1687,0.0,2.0,86.0,12.0,0.0,68,2.9,7.0,0.416,1.8,4.8,0.3670000000000001,1.1,2.2,0.524,0.542,0.5,0.7,0.688,0.8,2.6,3.3,1.3,1.3,0.5,0.9,2.0,8.0,10.8,0.552,0.69,0.101,3.3,11.2,7.3,2.4,1.7,11.3,13.9,0.8,2.5,3.4,0.096,-1.1,1.5,0.5,1.1,93,198.12,97.52228,11,2020
29,43,1222,0.0,0.0,23.0,73.0,4.0,43,2.9,7.3,0.389,0.8,3.0,0.279,2.0,4.3,0.465,0.446,1.5,1.9,0.759,0.5,5.7,6.2,6.2,1.4,0.8,2.3,2.6,8.0,12.5,0.489,0.408,0.263,2.0,22.3,11.8,2.3,2.4,21.8,15.7,-0.2,1.3,1.1,0.044,-2.1,1.9,-0.2,0.6,136,198.12,104.32616,8,2020
29,63,1307,0.0,0.0,1.0,92.0,7.0,1,2.4,5.6,0.429,1.5,3.8,0.387,0.9,1.8,0.518,0.56,0.6,0.8,0.75,1.2,4.9,6.2,0.8,0.5,0.4,0.9,2.8,6.8,11.1,0.5760000000000001,0.6759999999999999,0.136,6.3,24.1,15.4,1.0,1.6,12.6,13.7,1.1,2.0,3.1,0.115,-1.2,0.7,-0.5,0.5,200,203.2,102.965384,6,2020
26,48,468,1.0,41.0,55.0,3.0,0.0,2,1.3,2.6,0.5,0.2,0.7,0.273,1.1,1.9,0.581,0.536,0.6,0.9,0.667,0.5,1.4,1.9,0.5,0.5,0.2,0.5,0.9,3.4,13.1,0.564,0.262,0.333,5.6,15.6,10.6,2.5,1.6,13.7,15.3,0.4,0.8,1.1,0.113,-2.1,1.4,-0.7,0.2,223,193.04,92.98636,1,2020
33,48,960,0.0,0.0,0.0,49.0,51.0,4,3.3,7.2,0.462,1.3,3.8,0.339,2.0,3.4,0.602,0.552,1.5,1.9,0.802,0.5,2.3,2.8,1.0,0.5,0.4,0.9,1.9,9.4,13.7,0.59,0.532,0.265,2.7,12.0,7.5,1.3,1.7,9.9,19.0,1.2,0.9,2.1,0.104,0.0,-0.1,-0.1,0.5,229,203.2,106.59412,13,2020
30,18,512,0.0,0.0,0.0,87.0,13.0,18,4.9,13.9,0.35200000000000004,1.5,6.2,0.243,3.4,7.7,0.439,0.406,4.2,5.4,0.7759999999999999,0.9,3.7,4.7,3.3,0.4,0.4,2.2,1.5,15.5,11.9,0.476,0.444,0.392,3.7,15.0,9.3,0.7,1.1,12.0,28.4,-0.4,0.3,-0.1,-0.012,-1.7,-2.6,-4.3,-0.3,34,205.74,113.398,11,2020
24,44,484,0.0,70.0,29.0,1.0,0.0,0,1.4,3.6,0.395,0.6,1.9,0.301,0.8,1.7,0.5,0.475,0.5,0.6,0.923,0.3,1.3,1.7,1.0,0.3,0.2,0.8,0.8,3.9,8.8,0.514,0.529,0.166,3.1,12.6,7.9,1.2,1.4,17.6,17.6,-0.3,0.4,0.1,0.014,-2.7,-0.7,-3.4,-0.2,338,198.12,91.171992,1,2020
22,3,10,0.0,100.0,0.0,0.0,0.0,0,0.7,1.7,0.4,0.0,1.0,0.0,0.7,0.7,1.0,0.4,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,1.3,6.6,0.4,0.6,0.0,0.0,11.5,5.6,0.0,0.0,0.0,21.7,0.0,0.0,0.0,-0.045,-7.5,-4.8,-12.3,0.0,304,185.42,75.749864,1,2020
21,48,1444,0.0,0.0,22.0,77.0,2.0,48,5.3,11.4,0.466,0.5,1.8,0.287,4.8,9.5,0.5,0.489,2.4,2.9,0.8290000000000001,1.6,4.5,6.1,1.8,0.8,0.2,1.1,2.2,13.5,13.5,0.535,0.16,0.257,5.7,17.0,11.1,1.2,0.5,8.0,19.0,1.3,0.5,1.8,0.06,-1.2,-2.0,-3.2,-0.4,424,203.2,104.32616,1,2020
24,11,81,94.0,4.0,2.0,0.0,0.0,0,0.5,2.7,0.2,0.4,1.5,0.235,0.2,1.2,0.154,0.267,0.4,0.7,0.5,0.2,0.5,0.6,1.2,0.4,0.1,0.5,0.5,1.8,3.1,0.298,0.5670000000000001,0.267,2.8,6.6,4.8,2.4,1.1,13.0,20.9,-0.3,0.1,-0.2,-0.116,-5.8,-0.6,-6.4,-0.1,123,187.96,97.52228,2,2020
22,9,133,0.0,0.0,0.0,13.0,87.0,0,1.7,2.4,0.682,0.0,0.0,0.0,1.7,2.4,0.682,0.682,1.0,2.0,0.5,1.6,2.7,4.2,0.4,0.3,0.7,0.6,2.6,4.3,13.6,0.652,0.0,0.818,11.4,19.2,15.4,1.1,3.8,14.3,11.1,0.2,0.2,0.4,0.13699999999999998,-3.4,-0.3,-3.7,-0.1,131,205.74,103.872568,1,2020
